"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-13","7.83","0.00","0.0","38","47","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-14","8.28","0.00","0.0","47","50","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-15","11.41","0.06","0.0","46","46","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-16","12.08","0.02","0.0","42","45","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-17","11.18","0.00","0.0","28","29","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-18","5.59","0.00","0.0","24","28","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-19","4.92","0.00","0.0","29","32","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-20","3.80","0.00","0.0","30","33","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-21","10.29","0.00","0.0","33","36","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-22","11.18","0.32","0.0","33","41","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-23","10.51","0.19","0.0","44","48","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-24","8.05","0.00","0.0","39","40","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-25","14.32","0.00","0.0","37","42","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-26","10.29","0.00","0.0","41","50","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-27","15.21","0.00","0.0","44","49","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-28","7.61","0.00","0.0","29","35","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-29","9.40","0.00","0.0","27","30","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-30","10.51","0.00","0.0","17","20","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-12-31","13.87","0.00","0.0","11","18","4"
